#,Unknown0,Unknown1
0,TEXT_MANFST000_00083_SEQ_00,그리다니아 오프닝
1,TEXT_MANFST000_00083_SEQ_01,그리다니아 오프닝
2,TEXT_MANFST000_00083_SEQ_02,
3,TEXT_MANFST000_00083_SEQ_03,
4,TEXT_MANFST000_00083_SEQ_04,
5,TEXT_MANFST000_00083_SEQ_05,
6,TEXT_MANFST000_00083_SEQ_06,
7,TEXT_MANFST000_00083_SEQ_07,
8,TEXT_MANFST000_00083_SEQ_08,
9,TEXT_MANFST000_00083_SEQ_09,
10,TEXT_MANFST000_00083_SEQ_10,
11,TEXT_MANFST000_00083_SEQ_11,
12,TEXT_MANFST000_00083_SEQ_12,
13,TEXT_MANFST000_00083_SEQ_13,
14,TEXT_MANFST000_00083_SEQ_14,
15,TEXT_MANFST000_00083_SEQ_15,
16,TEXT_MANFST000_00083_SEQ_16,
17,TEXT_MANFST000_00083_SEQ_17,
18,TEXT_MANFST000_00083_SEQ_18,
19,TEXT_MANFST000_00083_SEQ_19,
20,TEXT_MANFST000_00083_SEQ_20,
21,TEXT_MANFST000_00083_SEQ_21,
22,TEXT_MANFST000_00083_SEQ_22,
23,TEXT_MANFST000_00083_SEQ_23,
24,TEXT_MANFST000_00083_TODO_00,~와 대화
25,TEXT_MANFST000_00083_TODO_01,
26,TEXT_MANFST000_00083_TODO_02,
27,TEXT_MANFST000_00083_TODO_03,
28,TEXT_MANFST000_00083_TODO_04,
29,TEXT_MANFST000_00083_TODO_05,
30,TEXT_MANFST000_00083_TODO_06,
31,TEXT_MANFST000_00083_TODO_07,
32,TEXT_MANFST000_00083_TODO_08,
33,TEXT_MANFST000_00083_TODO_09,
34,TEXT_MANFST000_00083_TODO_10,
35,TEXT_MANFST000_00083_TODO_11,
36,TEXT_MANFST000_00083_TODO_12,
37,TEXT_MANFST000_00083_TODO_13,
38,TEXT_MANFST000_00083_TODO_14,
39,TEXT_MANFST000_00083_TODO_15,
40,TEXT_MANFST000_00083_TODO_16,
41,TEXT_MANFST000_00083_TODO_17,
42,TEXT_MANFST000_00083_TODO_18,
43,TEXT_MANFST000_00083_TODO_19,
44,TEXT_MANFST000_00083_TODO_20,
45,TEXT_MANFST000_00083_TODO_21,
46,TEXT_MANFST000_00083_TODO_22,
47,TEXT_MANFST000_00083_TODO_23,
48,TEXT_MANFST000_00083_100040_NARRATION,"신선한 물과 숲으로 감싸인 행성 하이델린
그 비옥한 별은 크리스탈의 가호를 받아"
49,TEXT_MANFST000_00083_100050_NARRATION,"생명이 있는 모든 자에게
영원과 같은 번영을 선사했다"
50,TEXT_MANFST000_00083_100060_NARRATION,"세계 최대의 대륙 '삼대주'의 서쪽에 위치한
신들에게 사랑받은 땅 에오르제아"
51,TEXT_MANFST000_00083_100070_NARRATION,"크리스탈의 은혜가 가득한 이 땅에
사람들은 역사라는 이름의 발자국을 새겼다…"
52,TEXT_MANFST000_00083_100080_NARRATION,"하지만 영원히 계속될 것 같았던 번영의 시대도
이윽고 종말을 맞이했다"
53,TEXT_MANFST000_00083_100090_NARRATION,"제6성력 1572년
에오르제아 중앙부 '카르테노 평원'"
54,TEXT_MANFST000_00083_100100_NARRATION,"대륙 전체를 지배하려는
북방의 대국 '갈레말 제국'의 군세와"
55,TEXT_MANFST000_00083_100110_NARRATION,"에오르제아 세 도시 동맹군 간에
장렬한 전투가 벌어졌다"
56,TEXT_MANFST000_00083_100120_NARRATION,"갈레말 제국이 실행한 '메테오 계획'에 의해
달의 위성 달라가브가 대지에 떨어졌고"
57,TEXT_MANFST000_00083_100130_NARRATION,"그 내부에서 출현한
'옛 야만신 바하무트'가 세계를 불태웠다"
58,TEXT_MANFST000_00083_100140_NARRATION,사람들은 이를 '제7재해'라 불렀다…
59,TEXT_MANFST000_00083_100150_NARRATION,종말이란 곧 새로운 탄생을 의미하는 법…
60,TEXT_MANFST000_00083_100160_NARRATION,그로부터 5년의 세월이 흘렀다
61,TEXT_MANFST000_00083_100170_NARRATION,에오르제아의 땅은 아직 멸망하지 않았고
62,TEXT_MANFST000_00083_100180_NARRATION,"끔찍한 재앙의 흉터가 남은 세계에는
굴하지 않고 살아가는 사람들의 모습이 있었다"
63,TEXT_MANFST000_00083_100190_NARRATION,"재앙이 부른 거대한 수수께끼와
위험이 도사리는 이 세계에서도"
64,TEXT_MANFST000_00083_100200_NARRATION,사람들은 새로운 발걸음을 옮기고 있다
65,TEXT_MANFST000_00083_100210_NARRATION,새로운 시대 '제7성력'을 향해…
66,TEXT_MANFST000_00083_100220_NARRATION,"그렇게 오늘도 다시
새 모험가가 에오르제아의 땅을 밟는다"
67,TEXT_MANFST000_00083_100230_NARRATION,그들의 여정에 행운이 있기를
68,TEXT_MANFST000_00083_100240_NARRATION,모험가에게 크리스탈의 인도가 함께하기를!
69,TEXT_MANFST000_00083_000010_MOTHERCRYSTAL,"
…고…"
70,TEXT_MANFST000_00083_000020_MOTHERCRYSTAL,"
……고 ……끼고 ……하세요……"
71,TEXT_MANFST000_00083_000030_MOTHERCRYSTAL,"
듣고…… 느끼고…… 생각하세요……"
72,TEXT_MANFST000_00083_BREMONDT_000_1,"(-???-)……어이.
……어이, 이보게."
73,TEXT_MANFST000_00083_BREMONDT_000_2,"(-넉살 좋은 동행-)아까 보니 가위눌리는 것 같던데, 좀 괜찮나?"
74,TEXT_MANFST000_00083_BREMONDT_000_3,"(-넉살 좋은 동행-)……땀을 많이 흘리는군.
에테르에 취하기라도 했나?"
75,TEXT_MANFST000_00083_BREMONDT_000_4,"(-넉살 좋은 동행-)도시 주변에는 에테라이트가 많으니까 말이야.
그 영향을 받아서 아주 가끔 그런 사람도 있긴 하다네."
76,TEXT_MANFST000_00083_BREMONDT_000_5,"(-넉살 좋은 동행-)자네처럼 에테르에 취하는 친구 말이지.
……뭐, 곧 익숙해질 걸세."
77,TEXT_MANFST000_00083_KUPLOKOPP_000_6,(-???-)기운 차렸어쿠뽀?
78,TEXT_MANFST000_00083_KUPLOKOPP_000_7,"(-???-)모그가 보여쿠뽀?
그 애들이랑 똑같다쿠뽀!
친구가 늘어서 좋다쿠뽀~"
79,TEXT_MANFST000_00083_KUPLOKOPP_000_8,"(-몽글몽글한 모그리-)모그는 모그리야.
숲에 살고 있어쿠뽀."
80,TEXT_MANFST000_00083_KUPLOKOPP_000_9,"(-몽글몽글한 모그리-)모그랑 모그 친구들이 들고 있는 물건은
평범한 사람이 볼 수 없어쿠뽀.
그게 보인다는 건, 모그랑 친구인 거야쿠뽀~"
81,TEXT_MANFST000_00083_KUPLOKOPP_000_10,"(-몽글몽글한 모그리-)모그가 보인다면, 그 일도 알아쿠뽀?"
82,TEXT_MANFST000_00083_KUPLOKOPP_000_11,"(-몽글몽글한 모그리-)요즘 이 주변 검은장막 숲이 뒤숭숭해쿠뽀.
왜 그런지 알고 있어쿠뽀?"
83,TEXT_MANFST000_00083_KUPLOKOPP_000_12,"(-몽글몽글한 모그리-)모르는구나쿠뽀~
그럼 역시 숲으로 가봐야겠다쿠뽀."
84,TEXT_MANFST000_00083_KUPLOKOPP_000_13,"(-몽글몽글한 모그리-)모그 얘기를 들어줘서 고마워쿠뽀.
그럼 안녕쿠뽀~"
85,TEXT_MANFST000_00083_BREMONDT_000_14,"(-넉살 좋은 동행-)그리다니아까지 가려면 아직 시간이 좀 있군…….
이렇게 만난 것도 인연인데
잠깐 얘기라도 나누는 게 어떻겠나?"
86,TEXT_MANFST000_00083_BREMONDT_000_15,(-넉살 좋은 동행-)저쪽 젊은 것들은 영 무뚝뚝해서 말이야.
87,TEXT_MANFST000_00083_BREMONDT_000_16,"허허, 나는 '브레몽다'라고 하네.
이 근방을 떠도는 장사꾼이지.
만나서 반갑군."
88,TEXT_MANFST000_00083_BREMONDT_000_17,"그건 그렇고, 자네.
보기 드문 전통 의상을 입고 있군…….
보아하니, 신출내기 모험가인가?"
89,TEXT_MANFST000_00083_BREMONDT_000_18,"내 그럴 줄 알았지!
모험가가 돼서 온 세상에 이름을 떨치는 건
누구나 한 번쯤 꿈꿔보는 일이지 않은가!"
90,TEXT_MANFST000_00083_BREMONDT_000_19,"이 근처도 제법 다시 일어서긴 했지만
전쟁의 상흔은 여전히 많이 남아 있다네.
게다가 요즘 들어 마물들이 더 사나워지고 있다고 하더군."
91,TEXT_MANFST000_00083_BREMONDT_000_20,그런데도 왜 모험가처럼 위험한 일을 하려는 거지?
92,TEXT_MANFST000_00083_Q1_000_1,당신이 모험가가 된 이유는?
93,TEXT_MANFST000_00083_A1_000_1,강해지고 싶어서
94,TEXT_MANFST000_00083_A1_000_2,명예를 추구하여
95,TEXT_MANFST000_00083_A1_000_3,부를 이룩하기 위하여
96,TEXT_MANFST000_00083_A1_000_4,대답하지 않는다
97,TEXT_MANFST000_00083_BREMONDT_000_21,"그렇군. 강해지고 싶단 말이지…….
그래, 모험가라면 밥 먹듯이 싸우고 다닐 테니까 말이야.
스스로 어디까지 강해질 수 있는지, 그 끝을 보기엔 딱 좋겠지."
98,TEXT_MANFST000_00083_BREMONDT_000_22,"도시에 닿으면 우선 '모험가 길드'에 등록해 활동하면서
솜씨를 키워서 이름을 알리게나."
99,TEXT_MANFST000_00083_BREMONDT_000_23,"그러기 위해서는 투사나 마법사가 있는
길드를 찾아가서 입문하면 많은 도움이 될 거야."
100,TEXT_MANFST000_00083_BREMONDT_000_24,"그리다니아에서는 '환술'이랑 '창술',
그리고 '궁술'이 잘 나간다더라고."
