#,Unknown0,Unknown1
0,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_1,"안녕, 모험가.
'전송마법'과 '에테라이트'에 대해 가르쳐줄까?"
1,TEXT_REGFSTAETHERYTEGUID_00032_Q1_000_1,무엇을 물어보시겠습니까?
2,TEXT_REGFSTAETHERYTEGUID_00032_A1_000_1,전송마법이란?
3,TEXT_REGFSTAETHERYTEGUID_00032_A1_000_2,에테라이트란?
4,TEXT_REGFSTAETHERYTEGUID_00032_A1_000_3,데존과 텔레포의 차이점은?
5,TEXT_REGFSTAETHERYTEGUID_00032_A1_000_4,취소
6,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_10,"'전송마법'을 이해하려면
먼저 '에테르'에 대해 알아야 해."
7,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_11,"에테르는 모든 생명의 근원이자
마법의 원동력이 되는 힘이지."
8,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_12,"나와 네 몸은 물론이고,
이 세상 모든 생명에 에테르가 깃들어 있어."
9,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_13,"그건 우리가 밟고 있는 이 땅도 마찬가지지.
눈에 보이진 않지만 끊임없이 에테르가 흐르고 있는데
그걸 바로 '지맥'이라고 불러."
10,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_14,"그리고 '지맥'의 흐름을 이용해서
순식간에 원하는 장소로 이동하는 마법이
바로 '데존'이나 '텔레포' 같은 '전송마법'이지."
11,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_20,"'에테라이트'는 전송마법을
보조하기 위해 만든 장치야."
12,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_21,"결정화한 에테르……
즉 '크리스탈'을 사용해 만들었지."
13,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_22,"'지맥'의 흐름을 이용하는 것 자체는 간단하지만
준비가 없다면 맨몸으로 성난 바다에 뛰어드는 것과 다름없어.
격렬한 흐름에 휘말려 영원히 돌아오지 못하게 될 거야."
14,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_23,"에테라이트는 바로 그 격렬한 '지맥'의 흐름 속에서
어디로 나가면 되는지를 알려주는 등대 같은 존재야."
15,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_24,"'지맥'의 흐름이 교차하는 장소에
에테라이트를 설치해야 비로소
그곳으로 이동할 수 있게 되는 거지."
16,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_25,"아, 그리고 전송마법을 통해 이동하려면 그 에테라이트와
한 번이라도 '교감'을 한 적이 있어야 하거든.
새로운 에테라이트를 보면 제일 먼저 '교감'부터 하는 게 좋아."
17,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_30,"전송마법에는 데존과 텔레포 두 가지가 있는데
그중에 더 쓰기 쉬운 건 데존이야."
18,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_31,"데존은 정신 부담이 적기 때문에
손쉽게 사용할 수 있지."
19,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_32,"하지만 에테라이트하고 강한 결속이 필요하기 때문에
미리 지정한 장소로만 전송이 가능한데
이 지정 장소를 '귀환 지점'이라고 불러."
20,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_33,"반면 텔레포는 한 번이라도 교감한 적 있는
에테라이트라면 어디로든 갈 수 있지."
21,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_34,"하지만 텔레포는 정신 부담이 크기 때문에
안정된 상태에서 정신을 집중해야만 사용할 수 있어.
상황에 따라 두 마법을 적절히 구분해서 쓰는 게 중요하겠지?"
22,TEXT_REGFSTAETHERYTEGUID_00032_NICIA_000_35,"아, 그렇지. 텔레포를 사용할 때는
에테라이트 망 복구비용을 충당하기 위해
일정 금액을 내야 하니까 마구잡이로 쓰면 큰일 나!"
