#,Unknown0,Unknown1
0,TEXT_HOUFURPLANTPOT_00331_TALK_NONE,화분에 식물이 없습니다.
1,TEXT_HOUFURPLANTPOT_00331_END_EVENT,취소
2,TEXT_HOUFURPLANTPOT_00331_SET_SEED,씨 뿌리기
3,TEXT_HOUFURPLANTPOT_00331_SET_FERTILIZER,비료 주기
4,TEXT_HOUFURPLANTPOT_00331_CARE,관리하기
5,TEXT_HOUFURPLANTPOT_00331_DISPOSE,처분하기
6,TEXT_HOUFURPLANTPOT_00331_HARVEST,수확하기
7,TEXT_HOUFURPLANTPOT_00331_TALK_DEAD, 바짝 말랐습니다…….
8,TEXT_HOUFURPLANTPOT_00331_TALK_VIGOROUS, 무럭무럭 자라고 있습니다.
9,TEXT_HOUFURPLANTPOT_00331_TALK_DEPRESSED, 기운이 없어 보입니다…….
10,TEXT_HOUFURPLANTPOT_00331_TALK_RIPE, 충분히 무르익었습니다.
11,TEXT_HOUFURPLANTPOT_00331_ASK_DISPOSE,작물을 폐기 처분하시겠습니까?
12,TEXT_HOUFURPLANTPOT_00331_ASK_DISPOSE_YES,예
13,TEXT_HOUFURPLANTPOT_00331_ASK_DISPOSE_NO,아니요
14,TEXT_HOUFURPLANTPOT_00331_TALK_FLOWER_VIGOROUS, 무럭무럭 자라고 있습니다.
15,TEXT_HOUFURPLANTPOT_00331_TALK_FLOWER_DEPRESSED, 기운이 없어 보입니다…….
16,TEXT_HOUFURPLANTPOT_00331_FLOWER_PREDICT,빨간색 꽃이 필 것 같습니다…….
17,TEXT_HOUFURPLANTPOT_00331_FLOWER_PREDICT_UNKNOWN,빨간색 또는 희귀한 색 꽃이 필 것 같습니다…….
18,TEXT_HOUFURPLANTPOT_00331_FLOWERED, 활짝 피었습니다.
